Taxon,Validation_percentage,year,month,ocean,latitude,longitude,min_depth,max_depth,n,biovolume_size_class,normalized_biovolume_mean,normalized_biovolume_std,equivalent_circular_diameter_mean,normalized_abundance_mean,normalized_abundance_std,QC_3std_dev,QC_min_n_size_bins,QC_R2
Cyanophyceae,1.0,2008,08,North Pacific Ocean,23.5,-157.5,1.0,201.0,4,3198238305.1719217,0.015576918497559275,0.0056769709257426144,1827.9770239256288,0.00114028416269815,0.00042234081566062276,0,1,0
Cyanophyceae,1.0,2008,08,North Pacific Ocean,23.5,-157.5,1.0,201.0,4,6368819972.300732,0.007826109509068275,0.003136683096966203,2299.7825984209894,0.000577175269773,0.00022531767406435316,0,1,0
Cyanophyceae,1.0,2008,08,North Pacific Ocean,23.5,-157.5,1.0,201.0,4,12713151508.920866,0.00122695503891925,0.0006598735384333988,2895.6864471140507,8.86133737970363e-05,5.7306576032996194e-05,0,1,0
Cyanophyceae,1.0,2008,08,North Pacific Ocean,23.5,-157.5,1.0,201.0,2,25468270205.310867,0.00053822833090955,0.00015706066716428602,3650.3424496887937,2.9260911554045297e-05,1.223309754353994e-05,0,1,0
Marine_snow,0.9568052159739201,2008,08,North Pacific Ocean,23.5,-157.5,1.0,201.0,4,1596484088.142202,0.055677777470818375,0.017887330861606477,1450.068963877236,0.004487635930440575,0.0015050751088481393,0,1,0
Marine_snow,0.9568052159739201,2008,08,North Pacific Ocean,23.5,-157.5,1.0,201.0,4,3198238305.1719217,0.04265027452607983,0.010868714681049736,1827.9770239256288,0.0032269934105189253,0.0007745626699526451,0,1,0
Marine_snow,0.9568052159739201,2008,08,North Pacific Ocean,23.5,-157.5,1.0,201.0,4,6368819972.300732,0.016026362093434224,0.006321076640708715,2299.7825984209894,0.001151386586637825,0.00044715275455948074,0,1,0
Marine_snow,0.9568052159739201,2008,08,North Pacific Ocean,23.5,-157.5,1.0,201.0,4,12713151508.920866,0.009617980724463,0.003077879627267069,2895.6864471140507,0.00066366101708215,0.00020617029118848564,0,1,0
Marine_snow,0.9568052159739201,2008,08,North Pacific Ocean,23.5,-157.5,2.0,201.0,3,25468270205.310867,0.0020964995408402002,0.0013882325138106354,3650.342449688794,0.00013614282010983105,9.334406694844597e-05,0,1,0
Marine_snow,0.9568052159739201,2008,08,North Pacific Ocean,23.5,-157.5,2.0,201.0,2,50950559778.40595,0.0012702200039716,0.0006954072713071232,4599.565196841983,7.934785060793253e-05,5.026481413998871e-05,0,1,0
Marine_snow,0.9568052159739201,2008,08,North Pacific Ocean,23.5,-157.5,2.0,201.0,2,101705212071.36678,0.00035255679319894995,4.850045161892225e-05,5791.372894228102,1.898283865746686e-05,1.8011550974962574e-06,0,1,0
Marine_snow,0.9568052159739201,2008,08,North Pacific Ocean,23.5,-157.5,2.0,201.0,1,203373568902.34256,0.0004048699977646,,7296.231904209181,1.6391009487423023e-05,,0,1,0
Copepoda,1.0,2008,08,North Pacific Ocean,24.5,-158.5,2.0,201.0,1,1596484088.142202,0.0037187288966534,,1450.068963877236,0.0003248496758865,,0,1,0
Copepoda,1.0,2008,08,North Pacific Ocean,24.5,-158.5,2.0,201.0,1,3198238305.1719217,0.0008807431917761,,1827.9770239256288,8.073485053719111e-05,,0,1,0
Copepoda,1.0,2008,08,North Pacific Ocean,24.5,-158.5,2.0,201.0,1,6368819972.300732,0.0003957925439315,,2299.7825984209894,3.73555834141266e-05,,0,1,0
Cyanophyceae,1.0,2008,08,North Pacific Ocean,24.5,-158.5,2.0,201.0,2,3198238305.1719217,0.02268646252079775,0.014864539320699302,1827.9770239256288,0.00161514553769125,0.0009996771180184208,0,1,0
Cyanophyceae,1.0,2008,08,North Pacific Ocean,24.5,-158.5,2.0,201.0,2,6368819972.300732,0.0139925868332865,0.0096354058444206,2299.7825984209894,0.0010924188684302,0.0007788963754543584,0,1,0
Cyanophyceae,1.0,2008,08,North Pacific Ocean,24.5,-158.5,2.0,201.0,2,12713151508.920866,0.0014701476408144,0.0011064237733584956,2895.6864471140507,0.00011358492216467077,8.734602378425647e-05,0,1,0
Marine_snow,0.9944994499449944,2008,08,North Pacific Ocean,24.5,-158.5,2.0,201.0,2,1596484088.142202,0.07152216927518015,0.028300180592995928,1450.068963877236,0.0059016480986553,0.0021282846545931707,0,0,0
Marine_snow,0.9944994499449944,2008,08,North Pacific Ocean,24.5,-158.5,2.0,201.0,2,3198238305.1719217,0.035799090468922,0.032016124743424954,1827.9770239256288,0.0028170262612029,0.002438541288800193,0,0,0
Marine_snow,0.9944994499449944,2008,08,North Pacific Ocean,24.5,-158.5,2.0,201.0,2,6368819972.300732,0.0165271598657108,0.0068983578283170624,2299.7825984209894,0.0012175234497465001,0.00047055589168776334,0,0,0
Marine_snow,0.9944994499449944,2008,08,North Pacific Ocean,24.5,-158.5,2.0,201.0,2,12713151508.920866,0.0049305134902603,0.0008611314897051707,2895.6864471140507,0.0003739987209012,3.295534102741448e-05,0,0,0
Marine_snow,0.9944994499449944,2008,08,North Pacific Ocean,24.5,-158.5,2.0,201.0,2,25468270205.310867,0.0015649806704597499,0.0006893686830489468,3650.3424496887937,8.284474742960247e-05,4.080362529628422e-05,0,0,0
Marine_snow,0.9944994499449944,2008,08,North Pacific Ocean,24.5,-158.5,2.0,201.0,2,50950559778.40595,0.0005906224084139,0.0005683589786398527,4599.565196841983,3.249294503134076e-05,2.498685120735948e-05,0,0,0
Marine_snow,0.9944994499449944,2008,08,North Pacific Ocean,24.5,-158.5,2.0,201.0,1,101705212071.36678,0.0001956654491545,,5791.372894228102,1.3710371360561452e-05,,0,0,0
Rhizaria_others,1.0,2008,08,North Pacific Ocean,24.5,-158.5,2.0,201.0,1,3198238305.1719217,0.0029886055717389,,1827.9770239256288,0.0002220208389772,,0,1,1
Rhizaria_others,1.0,2008,08,North Pacific Ocean,24.5,-158.5,2.0,201.0,1,6368819972.300732,0.0004428516128831,,2299.7825984209894,3.73555834141266e-05,,0,1,1
Rhizaria_others,1.0,2008,08,North Pacific Ocean,24.5,-158.5,2.0,201.0,1,12713151508.920866,0.0007784102677159,,2895.6864471140507,5.1821956437141553e-05,,0,1,1
Acantharia,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,1,1596484088.142202,0.0003473681595896,,1450.068963877236,3.011184909695085e-05,,0,1,0
Acantharia,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,1,3198238305.1719217,0.0002280393208765,,1827.9770239256288,1.870923550720852e-05,,0,1,0
Acantharia,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,1,6368819972.300732,9.35594976140856e-05,,2299.7825984209894,8.656663175243212e-06,,0,1,0
Acantharia,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,1,12713151508.920866,9.030285882269684e-05,,2895.6864471140507,8.006036063117928e-06,,0,1,0
Bacillariophyceae,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,1,6368819972.300732,0.0027753750634346,,2299.7825984209894,0.0001644766003296,,0,0,1
Bacillariophyceae,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,2,12713151508.920866,0.0011046670596137,0.0005198293324571118,2895.6864471140507,7.253911787428542e-05,3.328113307531868e-05,0,0,1
Bacillariophyceae,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,2,25468270205.310867,0.0008663540561403321,0.0010850070752005168,3650.3424496887937,5.5541137818825256e-05,6.78770599339118e-05,0,0,1
Bacillariophyceae,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,2,50950559778.40595,0.00062926424659635,0.0006830846237162902,4599.565196841983,3.442333236117374e-05,3.8769039425621806e-05,0,0,1
Bacillariophyceae,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,2,101705212071.36678,0.00023075920428059998,0.00013682144031804483,5791.372894228102,1.2772920185712677e-05,8.895777956994238e-06,0,0,1
Bacillariophyceae,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,2,203373568902.34256,9.762858409901749e-05,6.176949902323473e-06,7296.231904209181,5.940750026267541e-06,8.39427246248621e-08,0,0,1
Collodaria_others,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,1,3198238305.1719217,0.0003090414663601,,1827.9770239256288,2.4911450782634303e-05,,0,1,1
Collodaria_others,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,2,6368819972.300732,0.000291141860476,0.00020945646248317682,2299.7825984209894,2.121813616345805e-05,1.3706191794270348e-05,0,1,1
Collodaria_others,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,2,12713151508.920866,0.00026918140367595,0.000207746495111741,2895.6864471140507,1.7581491445430313e-05,9.78835196366408e-06,0,1,1
Collodaria_others,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,2,25468270205.310867,0.00028250782639595003,5.218947375829814e-05,3650.3424496887937,1.927820424157032e-05,5.885717988670245e-07,0,1,1
Copepoda,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,3,1596484088.142202,0.002210829662986,0.000706395047708942,1450.0689638772358,0.00017571477765506666,6.695623099296907e-05,0,1,0
Copepoda,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,4,3198238305.1719217,0.002295279568758775,0.0014528395264726767,1827.9770239256288,0.000177621101212819,0.0001183875061132394,0,1,0
Copepoda,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,4,6368819972.300732,0.00113059709651295,0.0008224171296672127,2299.7825984209894,8.546471827984946e-05,5.847362853677762e-05,0,1,0
Copepoda,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,2,12713151508.920866,0.00010108445845517444,2.0906148653276133e-05,2895.6864471140507,6.044926489523784e-06,2.7734277562765557e-06,0,1,0
Cyanophyceae,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,1,1596484088.142202,0.0198954733507856,,1450.068963877236,0.001710060041616,,0,1,0
Cyanophyceae,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,4,3198238305.1719217,0.008932221588041824,0.002302195284952449,1827.9770239256288,0.000653043728302075,0.00017653329334413315,0,1,0
Cyanophyceae,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,4,6368819972.300732,0.008172603513091275,0.002838961331951667,2299.7825984209894,0.0005950566815250749,0.00021056300688812032,0,1,0
Cyanophyceae,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,4,12713151508.920866,0.0016030045559169749,0.0007012451752774977,2895.6864471140507,0.00011419327387020956,4.438177437655169e-05,0,1,0
Cyanophyceae,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,2,25468270205.310867,0.0003301323140744096,0.00039982921138158794,3650.3424496887937,2.4820157623125296e-05,2.9766018311309706e-05,0,1,0
Eumalacostraca,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,1,6368819972.300732,0.0003944765575074,,2299.7825984209894,2.649418056465431e-05,,0,1,1
Eumalacostraca,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,1,12713151508.920866,0.0002268297552072,,2895.6864471140507,1.633526766371856e-05,,0,1,1
Eumalacostraca,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,1,25468270205.310867,5.604906815900631e-05,,3650.3424496887937,3.772404226275256e-06,,0,1,1
Eumalacostraca,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,1,50950559778.40595,0.0001448499962939,,4599.565196841983,1.051422252484192e-05,,0,1,1
Foraminifera,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,1,3198238305.1719217,0.0003004219932372,,1827.9770239256288,2.3858589895826005e-05,,0,1,1
Foraminifera,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,1,6368819972.300732,0.0001697687488898,,2299.7825984209894,1.3247090282327155e-05,,0,1,1
Foraminifera,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,1,12713151508.920866,0.0002855389925776,,2895.6864471140507,2.0419084579648205e-05,,0,1,1
Foraminifera,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,1,25468270205.310867,8.319660866619e-05,,3650.3424496887937,3.772404226275256e-06,,0,1,1
Marine_snow,0.9731455849336268,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,4,1596484088.142202,0.0753969000542864,0.05442828618439935,1450.068963877236,0.006197832862525151,0.004406639905438563,0,1,0
Marine_snow,0.9731455849336268,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,4,3198238305.1719217,0.042786605701365374,0.033434542537356844,1827.9770239256288,0.0033143667070124755,0.0025842672686177807,0,1,0
Marine_snow,0.9731455849336268,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,4,6368819972.300732,0.019060850491322126,0.01737109190726878,2299.7825984209894,0.0013894756678430001,0.0012585464609161533,0,1,0
Marine_snow,0.9731455849336268,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,4,12713151508.920866,0.00703894119511785,0.005421399369596305,2895.6864471140507,0.0004964293140700863,0.00037535112439528704,0,1,0
Marine_snow,0.9731455849336268,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,3,25468270205.310867,0.0032261952573899664,0.002102273295892464,3650.342449688794,0.0001983105442070703,0.00013086393285760106,0,1,0
Marine_snow,0.9731455849336268,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,3,50950559778.40595,0.0008821767408727334,0.00040559439222416667,4599.565196841983,5.429408601305099e-05,2.398379858704676e-05,0,1,0
Marine_snow,0.9731455849336268,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,2,101705212071.36678,0.0001980932566452728,0.00014395991796855903,5791.372894228102,1.1280516602662484e-05,6.966587931814095e-06,0,1,0
Marine_snow,0.9731455849336268,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,1,203373568902.34256,8.855307756079113e-05,,7296.231904209181,5.881393556454027e-06,,0,1,0
Marine_snow,0.9731455849336268,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,1,405676930955.3644,0.0003444449001019,,9184.60668727845,1.6385872801301928e-05,,0,1,0
Rhizaria_others,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,1,1596484088.142202,0.0006674120845835,,1450.068963877236,5.119940244359316e-05,,0,1,1
Rhizaria_others,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,2,3198238305.1719217,0.00166785887257845,0.0015059941444876491,1827.9770239256288,0.00013989532538472601,0.00013035958365212698,0,1,1
Rhizaria_others,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,2,6368819972.300732,0.0008381793403590889,0.0010494130751331967,2299.7825984209894,5.810527347782571e-05,6.968378930490689e-05,0,1,1
Rhizaria_others,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,2,12713151508.920866,0.00045476221765265,0.00037315403780598035,2895.6864471140507,3.0952883293113576e-05,2.6447819541403724e-05,0,1,1
Acantharia,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,1,1596484088.142202,0.0003992821398851,,1450.068963877236,3.543503523103044e-05,,0,1,1
Acantharia,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,1,3198238305.1719217,6.485880779981846e-05,,1827.9770239256288,6.604998755231326e-06,,0,1,1
Acantharia,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,1,6368819972.300732,0.0002665461402462,,2299.7825984209894,1.833658552480405e-05,,0,1,1
Acantharia,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,1,12713151508.920866,8.122379860711157e-05,,2895.6864471140507,5.652808016752672e-06,,0,1,1
Bacillariophyceae,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,1,6368819972.300732,0.000413508784918,,2299.7825984209894,2.3360494695286996e-05,,0,1,0
Bacillariophyceae,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,3,12713151508.920866,0.0013574370512565333,0.0009362220026425209,2895.6864471140507,8.631550990659814e-05,6.310187648404832e-05,0,1,0
Bacillariophyceae,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,3,25468270205.310867,0.0005888032928541001,0.0005063537626699746,3650.342449688794,3.6424318929860395e-05,2.634181423884295e-05,0,1,0
Bacillariophyceae,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,2,50950559778.40595,0.0004013105743291,4.733269097608924e-05,4599.565196841983,2.9145163452772645e-05,6.9139498538724815e-06,0,1,0
Chaetognatha,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,1,6368819972.300732,0.000197466709331,,2299.7825984209894,1.1680247347643496e-05,,0,1,0
Chaetognatha,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,1,12713151508.920866,0.0001053472965082,,2895.6864471140507,5.40118516790646e-06,,0,1,0
Chaetognatha,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,1,25468270205.310867,7.206726086300939e-05,,3650.3424496887937,4.989316165185454e-06,,0,1,0
Collodaria_others,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,2,3198238305.1719217,0.000294290813177,4.059437140219878e-05,1827.9770239256288,2.2676484220714474e-05,5.294123744548315e-06,0,0,1
Collodaria_others,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,2,6368819972.300732,0.0001090774004434098,5.2101216697949964e-05,2299.7825984209894,8.89622126128909e-06,3.937207449322891e-06,0,0,1
Collodaria_others,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,2,12713151508.920866,0.0001768222809506,8.953184046936475e-05,2895.6864471140507,1.0928181760236027e-05,7.460505094621086e-06,0,0,1
Collodaria_others,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,2,25468270205.310867,0.0002394723525963,1.6377316854276973e-05,3650.3424496887937,1.2705725685640102e-05,3.19926617889335e-06,0,0,1
Collodaria_others,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,2,50950559778.40595,9.942547031159741e-05,3.9715121592496564e-05,4599.565196841983,7.0609354943560815e-06,3.124963623436094e-06,0,0,1
Collodaria_others,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,1,101705212071.36678,7.044741169226457e-05,,5791.372894228102,4.286923508704876e-06,,0,0,1
Copepoda,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,1,3198238305.1719217,0.004338196883953,,1827.9770239256288,0.0003218605481485,,0,1,0
Copepoda,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,1,6368819972.300732,0.0021703466103941,,2299.7825984209894,0.0001518432155193,,0,1,0
Copepoda,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,1,12713151508.920866,0.0003788196335867,,2895.6864471140507,2.7005925839532305e-05,,0,1,0
Cyanophyceae,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,1,1596484088.142202,0.005033155685085,,1450.068963877236,0.0003894331168593,,0,1,0
Cyanophyceae,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,3,3198238305.1719217,0.004351488015663633,0.0005090572538881297,1827.9770239256288,0.00030494243955663333,2.770650421096313e-05,0,1,0
Cyanophyceae,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,3,6368819972.300732,0.0037108290703151,0.00045160367711831456,2299.7825984209894,0.00026983457438806667,3.084830123180576e-05,0,1,0
Cyanophyceae,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,3,12713151508.920866,0.0010566093899668,0.00033988951640696673,2895.6864471140507,7.820329786531645e-05,2.686224619408497e-05,0,1,0
Cyanophyceae,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,2,25468270205.310867,9.474391011409936e-05,4.739236825132314e-05,3650.3424496887937,7.55806147452897e-06,3.3040413397629253e-06,0,1,0
Foraminifera,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,1,3198238305.1719217,0.0003453099414206,,1827.9770239256288,2.6419995020925303e-05,,0,1,1
Foraminifera,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,2,6368819972.300732,0.00032399825009725,6.524327291082652e-05,2299.7825984209894,2.0848540110045522e-05,3.5524402425137748e-06,0,1,1
Foraminifera,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,2,12713151508.920866,0.00011450684681695001,2.3143028536707985e-06,2895.6864471140507,5.526996592329566e-06,1.7792422272063436e-07,0,1,1
Foraminifera,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,2,25468270205.310867,8.921745846167994e-05,3.6106332843928e-05,3650.3424496887937,5.105533801523687e-06,1.643565574964731e-07,0,1,1
Foraminifera,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,1,50950559778.40595,6.436875434171364e-05,,4599.565196841983,4.635309231724514e-06,,0,1,1
Foraminifera,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,1,101705212071.36678,7.126182762645116e-05,,5791.372894228102,4.286923508704876e-06,,0,1,1
Foraminifera,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,1,203373568902.34256,8.680719024343258e-05,,7296.231904209181,3.967818205326537e-06,,0,1,1
Marine_snow,0.9358752166377816,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,4,1596484088.142202,0.00788315925229795,0.002457214593404577,1450.068963877236,0.00061570984152565,0.0001991786392136312,0,1,0
Marine_snow,0.9358752166377816,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,4,3198238305.1719217,0.00564213818267475,0.0027033103036609323,1827.9770239256288,0.0004326854531391,0.0002114922912952033,0,1,0
Marine_snow,0.9358752166377816,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,4,6368819972.300732,0.00283333039705475,0.0008109129155141067,2299.7825984209894,0.00020787115944992499,6.281775155792672e-05,0,1,0
Marine_snow,0.9358752166377816,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,4,12713151508.920866,0.001145920346549425,0.00022021006303093202,2895.6864471140507,7.998008211386644e-05,1.545129973792579e-05,0,1,0
Marine_snow,0.9358752166377816,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,3,25468270205.310867,0.0004863020497734333,0.0005752072327057233,3650.342449688794,2.9816766837263475e-05,3.4505204019379735e-05,0,1,0
Marine_snow,0.9358752166377816,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,2,50950559778.40595,0.00010359148090657296,2.877519038720562e-05,4599.565196841983,7.02179436358155e-06,3.0696097054481323e-06,0,1,0
