PFT,Validation_percentage,year,month,ocean,latitude,longitude,min_depth,max_depth,n,NBSS_slope_mean,NBSS_slope_std,NBSS_intercept_mean,NBSS_intercept_std,NBSS_r2_mean,NBSS_r2_std,PSD_slope_mean,PSD_slope_std,PSD_intercept_mean,PSD_intercept_std,PSD_r2_mean,PSD_r2_std,N_bins_min,QC_3std_dev,QC_min_n_size_bins,QC_R2
Crustaceans,1.0,2000,10,Mediterranean Region,43.5,7.5,0.0,60.0,1,-1.9588312841317115,,14.832557805645923,,0.9671764884961795,,-6.072080835989489,,14.981254363980705,,0.9610664718092362,,4.0,0,1,0
Detritus,1.0,2000,10,Mediterranean Region,43.5,7.5,0.0,60.0,1,-1.7850134364446124,,12.071224177021593,,0.9280497940575677,,-5.76912679481543,,12.769336270251909,,0.9239202319475548,,4.0,1,1,0
Crustaceans,1.0,2000,12,Mediterranean Region,43.5,7.5,0.0,60.0,2,-1.5101068705786336,0.07351109783814537,10.320373512639806,0.7744343326204234,0.9004492797809442,0.05947382169887152,-4.766370315374798,0.1355412547469626,10.441449098164954,0.5550971368669708,0.9019839701107369,0.05508443562108898,5.0,0,0,0
Detritus,1.0,2000,12,Mediterranean Region,43.5,7.5,0.0,60.0,2,-1.4447107637513295,0.03713492561908351,9.118933661539481,0.204511359961912,0.9621061572634315,0.008236737644505854,-4.4592522574729685,0.10246697296029594,8.937239146550695,0.18271721151452958,0.9703477349418044,0.008615875715558687,6.0,0,0,0
Filter_feeder_gelatinous,1.0,2000,12,Mediterranean Region,43.5,7.5,0.0,60.0,1,-1.804550775296392,,11.756010861319579,,0.8033626032798793,,-5.521957154702995,,11.585267979616354,,0.798719432732221,,3.0,0,1,0
Actinopterygii,1.0,2004,04,North Atlantic Ocean,43.5,-2.5,0.0,181.2615574,1,-2.098550629156672,,16.848610818997876,,0.928790070300919,,-6.512244016346868,,17.066284208396176,,0.92321455414393,,3.0,0,1,0
Carnivorous_gelatinous,1.0,2004,04,North Atlantic Ocean,43.5,-2.5,0.0,103.3661883,2,-0.7184884887897514,0.05969657383613969,3.7091567139987074,1.0243225089282233,0.48313496864440486,0.09134702818638135,-2.493396648992234,0.1720125252339858,3.8589711050245685,1.0127503530349866,0.5734272827943334,0.06972550430028486,5.0,0,0,1
Crustaceans,1.0,2004,04,North Atlantic Ocean,43.5,-2.5,0.0,181.2615574,2,-1.3204057961088647,0.37489990468759893,10.377463579487888,3.333351449989058,0.9359657091052621,0.03606974911610413,-4.318619183565963,1.0520795022117493,10.792851055082467,3.2152723022367007,0.9428293012396217,0.03707380424345278,9.0,0,0,0
Crustaceans,1.0,2004,04,North Atlantic Ocean,43.5,-2.5,0.0,103.3661883,2,-1.3204057961088647,0.37489990468759893,10.377463579487888,3.333351449989058,0.9359657091052621,0.03606974911610413,-4.318619183565963,1.0520795022117493,10.792851055082467,3.2152723022367007,0.9428293012396217,0.03707380424345278,9.0,0,0,0
Detritus,1.0,2004,04,North Atlantic Ocean,43.5,-2.5,0.0,103.3661883,2,-1.4345092417181595,0.08609849365743218,10.352966145238348,0.3073527023844442,0.8875598231761475,0.08756957987537937,-4.560931733646669,0.25554085893183026,10.501885378713684,0.3437180462766016,0.8945040793756325,0.07862778725139262,8.0,0,0,0
Detritus,1.0,2004,04,North Atlantic Ocean,43.5,-2.5,0.0,181.2615574,2,-1.4345092417181595,0.08609849365743218,10.352966145238348,0.3073527023844442,0.8875598231761475,0.08756957987537937,-4.560931733646669,0.25554085893183026,10.501885378713684,0.3437180462766016,0.8945040793756325,0.07862778725139262,8.0,0,0,0
Filter_feeder_gelatinous,1.0,2004,04,North Atlantic Ocean,43.5,-2.5,0.0,103.3661883,2,-1.999088809964873,0.1257694874908212,15.894420109118325,0.5482868650923192,0.7558145378855693,0.059642200637727655,-6.160915026359223,0.21942232400818615,15.951530091072161,0.09217699034810341,0.7642190155987643,0.035848280861725236,6.0,0,0,1
Filter_feeder_gelatinous,1.0,2004,04,North Atlantic Ocean,43.5,-2.5,0.0,181.2615574,2,-1.999088809964873,0.1257694874908212,15.894420109118325,0.5482868650923192,0.7558145378855693,0.059642200637727655,-6.160915026359223,0.21942232400818615,15.951530091072161,0.09217699034810341,0.7642190155987643,0.035848280861725236,6.0,0,0,1
Mollusca,1.0,2004,04,North Atlantic Ocean,43.5,-2.5,0.0,103.3661883,1,-0.6443930749803538,,2.352957369983371,,0.9999736655815958,,-1.842561790934171,,1.398069005188828,,0.8222546662068231,,3.0,0,1,0
Other_zooplankton,1.0,2004,04,North Atlantic Ocean,43.5,-2.5,0.0,181.2615574,2,-1.3063224935614215,0.6923456247420683,9.196994389618304,6.360708190864693,0.7297373548143008,0.055277348784763584,-4.230133794969426,1.8611913388921368,9.44692830430932,5.898249825892205,0.7312977531807968,0.027215488388050848,3.0,0,1,1
Other_zooplankton,1.0,2004,04,North Atlantic Ocean,43.5,-2.5,0.0,103.3661883,2,-1.3063224935614215,0.6923456247420683,9.196994389618304,6.360708190864693,0.7297373548143008,0.055277348784763584,-4.230133794969426,1.8611913388921368,9.44692830430932,5.898249825892205,0.7312977531807968,0.027215488388050848,3.0,0,1,1
Carnivorous_gelatinous,1.0,2004,04,North Atlantic Ocean,43.5,-1.5,0.0,33.4834636,1,-0.9466759214906304,,6.821036973398607,,0.7958129290448194,,-3.1263772285198868,,6.8724669388830435,,0.808996669579558,,7.0,0,0,1
Crustaceans,1.0,2004,04,North Atlantic Ocean,43.5,-1.5,0.0,33.4834636,1,-1.4656015269411793,,11.668578126766484,,0.8472051141830815,,-4.770138724390022,,12.19721852106629,,0.8689177012561715,,9.0,0,0,0
Detritus,1.0,2004,04,North Atlantic Ocean,43.5,-1.5,0.0,33.4834636,1,-1.055307497247986,,7.360774473808381,,0.8206322171112481,,-3.502523081405119,,7.628219626303952,,0.8551228059403642,,10.0,0,0,0
Filter_feeder_gelatinous,1.0,2004,04,North Atlantic Ocean,43.5,-1.5,0.0,33.4834636,1,-2.0173810715547935,,16.46552105637251,,0.9680233067682318,,-6.326527189533624,,16.824591378095466,,0.9602406739841058,,7.0,0,0,0
Other_zooplankton,1.0,2004,04,North Atlantic Ocean,43.5,-1.5,0.0,33.4834636,1,-0.44016609213807517,,1.7119292752482953,,0.6666078657188499,,-1.3258194041516835,,0.8536813827312781,,0.8285520359569559,,4.0,0,1,1
Carnivorous_gelatinous,1.0,2004,04,North Atlantic Ocean,44.5,-2.5,0.0,173.2050808,1,-0.24917665772725914,,-0.4843186752520525,,0.5474377198046061,,-1.1652529176115023,,-0.18025273531861608,,0.7634846111823315,,8.0,0,0,1
Crustaceans,1.0,2004,04,North Atlantic Ocean,44.5,-2.5,0.0,173.2050808,1,-1.0545035513257255,,8.258156358907973,,0.8698773061970626,,-3.42614913460087,,8.323337696755067,,0.890297478065557,,10.0,0,0,0
Detritus,1.0,2004,04,North Atlantic Ocean,44.5,-2.5,0.0,173.2050808,1,-0.9411658516559761,,6.648493456546307,,0.9433286425715665,,-3.143214462142913,,6.848866629536577,,0.9530553679548865,,13.0,0,0,0
Filter_feeder_gelatinous,1.0,2004,04,North Atlantic Ocean,44.5,-2.5,0.0,173.2050808,1,-1.5718853373325896,,12.085879669340013,,0.8986211471143535,,-4.995450659978923,,12.346882513742266,,0.9047750299103074,,8.0,0,0,0
Mesophytoplankton,1.0,2004,04,North Atlantic Ocean,44.5,-2.5,0.0,173.2050808,1,-1.4450411893773516,,9.535896375618584,,0.9948531182615035,,-4.356938803896125,,9.065555367651836,,0.9957980719873119,,3.0,0,1,0
Mollusca,1.0,2004,04,North Atlantic Ocean,44.5,-2.5,0.0,173.2050808,1,-0.7804142115715231,,3.510206337170649,,0.7969100476682914,,-2.619433429164059,,3.615605451350133,,0.9172177628321093,,4.0,0,1,1
Other_zooplankton,1.0,2004,04,North Atlantic Ocean,44.5,-2.5,0.0,173.2050808,1,-0.7686082706847028,,4.384144815768089,,0.87196993602525,,-2.6974937367446774,,4.780191615203787,,0.9223962843227412,,7.0,0,0,0
Rhizaria,1.0,2004,04,North Atlantic Ocean,44.5,-2.5,0.0,173.2050808,1,-0.1353667260661498,,-2.042674443380518,,0.009666285812745201,,-0.26313567757167494,,-3.2699080146361013,,0.004549482285313378,,4.0,0,1,1
Actinopterygii,1.0,2004,04,North Atlantic Ocean,44.5,-1.5,0.0,17.32050808,1,-1.117265791633767,,7.984808091939422,,0.9547221622422413,,-3.5522831370879464,,7.825620253230527,,0.9660431835077293,,6.0,0,0,0
Carnivorous_gelatinous,1.0,2004,04,North Atlantic Ocean,44.5,-1.5,0.0,17.32050808,1,-1.0319102122438855,,7.808682773367212,,0.8000272193803954,,-3.421970808751123,,8.056499247045839,,0.8285491342348261,,6.0,0,0,0
Crustaceans,1.0,2004,04,North Atlantic Ocean,44.5,-1.5,0.0,17.32050808,1,-1.275949515731772,,10.647744350157428,,0.9606481928830336,,-4.198100587813492,,11.077661290030163,,0.966396056125909,,13.0,0,0,0
Detritus,1.0,2004,04,North Atlantic Ocean,44.5,-1.5,0.0,17.32050808,1,-0.9033110569776014,,6.7868434023627175,,0.9011942655279499,,-3.0132040409261576,,6.9297674863284975,,0.9186415804677522,,15.0,0,0,0
Filter_feeder_gelatinous,1.0,2004,04,North Atlantic Ocean,44.5,-1.5,0.0,17.32050808,1,-2.1295581002967263,,17.01905432715115,,0.9177614042475138,,-6.567361569374917,,17.147787825459126,,0.9085363797119761,,6.0,0,0,0
Actinopterygii,1.0,2004,05,North Atlantic Ocean,44.5,-2.5,0.0,173.2050808,1,-0.8404053390958603,,4.703854673120572,,0.5440428448733887,,-2.638728001192354,,4.2055460241699265,,0.5949946731413418,,5.0,0,0,1
Carnivorous_gelatinous,1.0,2004,05,North Atlantic Ocean,44.5,-2.5,0.0,173.2050808,1,-0.6579834764041235,,3.6528755429351727,,0.590890444488352,,-2.3427672775147137,,3.9049908461576104,,0.6925472952801779,,6.0,0,0,1
Crustaceans,1.0,2004,05,North Atlantic Ocean,44.5,-2.5,0.0,103.4048141,2,-1.0563527641278179,0.0879023213371377,7.985927374418359,0.42078045662524516,0.8609358760427299,0.01042213949731951,-3.4589530946257545,0.19893912985002318,8.128233217893994,0.2517307855627259,0.8824003992175592,0.008747837542105378,10.0,0,0,0
Detritus,1.0,2004,05,North Atlantic Ocean,44.5,-2.5,0.0,103.4048141,2,-1.0072856460613964,0.12369887551130783,6.9472871964290235,1.2627917363919963,0.9447479179080907,0.01910875166116801,-3.3659664218775855,0.33956718355423166,7.241710766191678,1.202569899108641,0.9601859575448606,0.0073683260461276075,10.0,0,0,0
Filter_feeder_gelatinous,1.0,2004,05,North Atlantic Ocean,44.5,-2.5,0.0,173.2050808,2,-1.583827077548356,0.9310871300944293,11.780603079278258,8.152036040180748,0.9130396511373544,0.0360662718989613,-5.17037978415223,2.9790555089650375,12.453473704930653,8.969934838718327,0.9239024874297657,0.03607395003668547,5.0,0,0,0
Filter_feeder_gelatinous,1.0,2004,05,North Atlantic Ocean,44.5,-2.5,0.0,103.4048141,2,-1.583827077548356,0.9310871300944293,11.780603079278258,8.152036040180748,0.9130396511373544,0.0360662718989613,-5.17037978415223,2.9790555089650375,12.453473704930653,8.969934838718327,0.9239024874297657,0.03607395003668547,5.0,0,0,0
Mesophytoplankton,1.0,2004,05,North Atlantic Ocean,44.5,-2.5,0.0,173.2050808,2,-1.2105471707711817,0.030724188693965437,7.850083631712632,0.047064216183205575,0.9139339211518208,0.09771934460013389,-3.6929121645722542,0.11673179329671508,7.393543146828135,0.006084593518477406,0.9271921650942834,0.07519594581679821,4.0,0,1,0
Mesophytoplankton,1.0,2004,05,North Atlantic Ocean,44.5,-2.5,0.0,103.4048141,2,-1.2105471707711817,0.030724188693965437,7.850083631712632,0.047064216183205575,0.9139339211518208,0.09771934460013389,-3.6929121645722542,0.11673179329671508,7.393543146828135,0.006084593518477406,0.9271921650942834,0.07519594581679821,4.0,0,1,0
Mollusca,1.0,2004,05,North Atlantic Ocean,44.5,-2.5,0.0,103.4048141,1,-0.018921270374527153,,-2.6423790326222822,,0.011007698099439356,,-0.3280230506655527,,-2.809542096840567,,0.9996983609499612,,5.0,0,0,1
Other_zooplankton,1.0,2004,05,North Atlantic Ocean,44.5,-2.5,0.0,173.2050808,2,-0.9237856624019052,0.5585750372712331,5.41491764080467,5.014097969604699,0.8124280668041075,0.21445158706552775,-2.791250525848884,1.1890220256736632,4.656575811990168,3.6385233780784922,0.8402514342626486,0.09730234314502907,3.0,0,1,0
Other_zooplankton,1.0,2004,05,North Atlantic Ocean,44.5,-2.5,0.0,103.4048141,2,-0.9237856624019052,0.5585750372712331,5.41491764080467,5.014097969604699,0.8124280668041075,0.21445158706552775,-2.791250525848884,1.1890220256736632,4.656575811990168,3.6385233780784922,0.8402514342626486,0.09730234314502907,3.0,0,1,0
Carnivorous_gelatinous,1.0,2004,05,North Atlantic Ocean,44.5,-1.5,0.0,12.99038106,1,-0.7178670660240918,,4.4539183434065865,,0.5360980819359776,,-2.530273589844511,,4.733956888906475,,0.5852760860215716,,9.0,0,0,1
Crustaceans,1.0,2004,05,North Atlantic Ocean,44.5,-1.5,0.0,12.99038106,1,-1.23333752229282,,9.896551633897067,,0.912733466023187,,-3.9299444865417543,,9.914544206515915,,0.9255158686236796,,9.0,0,0,0
Detritus,1.0,2004,05,North Atlantic Ocean,44.5,-1.5,0.0,12.99038106,1,-1.164413570580471,,8.54384254944116,,0.9214164111831465,,-3.8728672865968394,,8.969249770457694,,0.9171811301944275,,10.0,0,0,0
Filter_feeder_gelatinous,1.0,2004,05,North Atlantic Ocean,44.5,-1.5,0.0,12.99038106,1,-1.2333883311389768,,8.890740876513505,,0.6662754121896413,,-3.9737767968364843,,9.050171428803026,,0.7353471818805561,,7.0,0,0,1
Other_zooplankton,1.0,2004,05,North Atlantic Ocean,44.5,-1.5,0.0,12.99038106,1,-0.9091513786173012,,5.712191929327303,,0.967573599797695,,-3.8144804433069295,,8.095497187660943,,0.9640527906929792,,3.0,0,1,0
Actinopterygii,1.0,2004,05,North Atlantic Ocean,45.5,-3.5,0.0,103.3661883,4,-0.8424845284890613,0.43693389716762543,4.379961841005221,3.5507928820654127,0.6656502042408841,0.4478194310523261,-2.8475257570319057,1.0939337472717885,4.500280722811073,3.134674898255127,0.6338971148661432,0.43456091481488524,3.0,0,1,1
Actinopterygii,1.0,2004,05,North Atlantic Ocean,45.5,-3.5,0.0,187.9385242,4,-0.8424845284890613,0.43693389716762543,4.379961841005221,3.5507928820654127,0.6656502042408841,0.4478194310523261,-2.8475257570319057,1.0939337472717885,4.500280722811073,3.134674898255127,0.6338971148661432,0.43456091481488524,3.0,0,1,1
Actinopterygii,1.0,2004,05,North Atlantic Ocean,45.5,-3.5,0.0,102.1909976,4,-0.8424845284890613,0.43693389716762543,4.379961841005221,3.5507928820654127,0.6656502042408841,0.4478194310523261,-2.8475257570319057,1.0939337472717885,4.500280722811073,3.134674898255127,0.6338971148661432,0.43456091481488524,3.0,0,1,1
Carnivorous_gelatinous,1.0,2004,05,North Atlantic Ocean,45.5,-3.5,0.0,103.3661883,4,-0.7931896137896747,0.8306360966997504,4.540830349203491,7.603952971906686,0.5206819351695381,0.36551116775480674,-2.694753329372737,2.5108539783240054,4.696024934536914,7.921385352043196,0.5108432181209793,0.40885808464812673,3.0,0,1,1
Carnivorous_gelatinous,1.0,2004,05,North Atlantic Ocean,45.5,-3.5,0.0,187.9385242,4,-0.7931896137896747,0.8306360966997504,4.540830349203491,7.603952971906686,0.5206819351695381,0.36551116775480674,-2.694753329372737,2.5108539783240054,4.696024934536914,7.921385352043196,0.5108432181209793,0.40885808464812673,3.0,0,1,1
Carnivorous_gelatinous,1.0,2004,05,North Atlantic Ocean,45.5,-3.5,0.0,102.1909976,4,-0.7931896137896747,0.8306360966997504,4.540830349203491,7.603952971906686,0.5206819351695381,0.36551116775480674,-2.694753329372737,2.5108539783240054,4.696024934536914,7.921385352043196,0.5108432181209793,0.40885808464812673,3.0,0,1,1
Crustaceans,1.0,2004,05,North Atlantic Ocean,45.5,-3.5,0.0,102.1909976,4,-1.017864931849387,0.07379579085137056,7.60937808189947,0.5131958696725835,0.8110831991660412,0.10205764622089634,-3.318874176860327,0.25943145433847203,7.674662313068389,0.613701355679554,0.8386086121597838,0.08763079262034483,9.0,0,0,0
Crustaceans,1.0,2004,05,North Atlantic Ocean,45.5,-3.5,0.0,187.9385242,4,-1.017864931849387,0.07379579085137056,7.60937808189947,0.5131958696725835,0.8110831991660412,0.10205764622089634,-3.318874176860327,0.25943145433847203,7.674662313068389,0.613701355679554,0.8386086121597838,0.08763079262034483,9.0,0,0,0
Detritus,1.0,2004,05,North Atlantic Ocean,45.5,-3.5,0.0,187.9385242,4,-1.26927349839883,0.12467519226859713,9.070102558767994,1.1791948205962652,0.8899747004034033,0.061946616594293034,-4.064518875912865,0.36931865727914825,9.196196301778842,1.2245702485865848,0.9055550751709434,0.051811347988028666,7.0,0,0,0
Detritus,1.0,2004,05,North Atlantic Ocean,45.5,-3.5,0.0,102.1909976,4,-1.26927349839883,0.12467519226859713,9.070102558767994,1.1791948205962652,0.8899747004034033,0.061946616594293034,-4.064518875912865,0.36931865727914825,9.196196301778842,1.2245702485865848,0.9055550751709434,0.051811347988028666,7.0,0,0,0
Filter_feeder_gelatinous,1.0,2004,05,North Atlantic Ocean,45.5,-3.5,0.0,103.3661883,4,-1.3181334519913723,0.6560074528383799,9.148247262781844,6.115747594557381,0.7507320760247644,0.15605128258549325,-4.17014457224543,1.8585970834052101,9.137087082222019,5.931590845288063,0.7962082624809076,0.11425734836439107,4.0,0,1,1
Filter_feeder_gelatinous,1.0,2004,05,North Atlantic Ocean,45.5,-3.5,0.0,187.9385242,4,-1.3181334519913723,0.6560074528383799,9.148247262781844,6.115747594557381,0.7507320760247644,0.15605128258549325,-4.17014457224543,1.8585970834052101,9.137087082222019,5.931590845288063,0.7962082624809076,0.11425734836439107,4.0,0,1,1
Mesophytoplankton,1.0,2004,05,North Atlantic Ocean,45.5,-3.5,0.0,187.9385242,4,-1.6465579185304815,1.0609355776026395,11.97257386224613,9.309145806456911,0.7359167588193519,0.26886074815600486,-4.836840983562856,3.037252241356519,11.19186119373192,9.199241034978987,0.7307826530455521,0.2657651588864063,3.0,0,1,1
Mesophytoplankton,1.0,2004,05,North Atlantic Ocean,45.5,-3.5,0.0,102.1909976,4,-1.6465579185304815,1.0609355776026395,11.97257386224613,9.309145806456911,0.7359167588193519,0.26886074815600486,-4.836840983562856,3.037252241356519,11.19186119373192,9.199241034978987,0.7307826530455521,0.2657651588864063,3.0,0,1,1
Other_zooplankton,1.0,2004,05,North Atlantic Ocean,45.5,-3.5,0.0,187.9385242,4,-0.7821793285405353,0.2545947411269616,3.909137037682577,2.166062003108218,0.8943024459944642,0.07150359842753459,-2.648649304068716,0.7741398656550043,4.012358030838514,2.2962407905923783,0.8956051566587382,0.07379411088687256,3.0,0,1,0
Other_zooplankton,1.0,2004,05,North Atlantic Ocean,45.5,-3.5,0.0,102.1909976,4,-0.7821793285405353,0.2545947411269616,3.909137037682577,2.166062003108218,0.8943024459944642,0.07150359842753459,-2.648649304068716,0.7741398656550043,4.012358030838514,2.2962407905923783,0.8956051566587382,0.07379411088687256,3.0,0,1,0
Actinopterygii,1.0,2004,05,North Atlantic Ocean,45.5,-2.5,0.0,90.2104916,2,-0.4416979523313212,0.04884068206847442,1.3627593602657637,0.4617758667687727,0.5358027856488454,0.028435199134550775,-1.489786897541599,0.40946350701488726,0.88934934239041,1.3064140431380842,0.5961845649079034,0.05643792703808947,4.0,0,1,1
Actinopterygii,1.0,2004,05,North Atlantic Ocean,45.5,-2.5,0.0,63.89909821,2,-0.4416979523313212,0.04884068206847442,1.3627593602657637,0.4617758667687727,0.5358027856488454,0.028435199134550775,-1.489786897541599,0.40946350701488726,0.88934934239041,1.3064140431380842,0.5961845649079034,0.05643792703808947,4.0,0,1,1
Carnivorous_gelatinous,1.0,2004,05,North Atlantic Ocean,45.5,-2.5,0.0,90.2104916,3,-0.8669035726915543,0.16610721683509544,5.913941892691628,1.606933275970741,0.6704500755054807,0.17261684483838274,-3.075703627439264,0.5674627123281707,6.596136916106569,1.89158778240751,0.7484851565343825,0.13926507135412888,6.0,0,0,1
Crustaceans,1.0,2004,05,North Atlantic Ocean,45.5,-2.5,0.0,90.2104916,3,-1.048283724414216,0.18640789259553853,8.229323647015157,1.7326112004023693,0.8811460129439018,0.04412791119630354,-3.4310293401219583,0.5517490318040957,8.353400415168982,1.768041256461295,0.8991952708708114,0.039267174211362284,10.0,0,0,0
Detritus,1.0,2004,05,North Atlantic Ocean,45.5,-2.5,0.0,90.2104916,3,-1.052289879157652,0.3141953365169724,8.062917938158494,2.968924488595676,0.9345929266202398,0.07479518726439552,-3.460009958283262,0.9875330068759367,8.238251880068297,3.194747696208483,0.9380361372032423,0.0719854120725353,10.0,0,0,0
Detritus,1.0,2004,05,North Atlantic Ocean,45.5,-2.5,0.0,63.89909821,3,-1.052289879157652,0.3141953365169724,8.062917938158494,2.968924488595676,0.9345929266202398,0.07479518726439552,-3.460009958283262,0.9875330068759367,8.238251880068297,3.194747696208483,0.9380361372032423,0.0719854120725353,10.0,0,0,0
Filter_feeder_gelatinous,1.0,2004,05,North Atlantic Ocean,45.5,-2.5,0.0,90.2104916,3,-1.7239895897006174,0.31290250448685325,13.567484293502986,3.10390221956272,0.9053002024902761,0.054026671606382165,-5.356356530669918,0.8647425431783081,13.574480201310868,2.9589100541328146,0.8871029830997288,0.06788718481169487,4.0,0,1,0
Mesophytoplankton,1.0,2004,05,North Atlantic Ocean,45.5,-2.5,0.0,63.89909821,3,-1.6799961770093936,1.4257910605694102,12.763460667210774,12.363370443945152,0.8180206847281944,0.0758481221691132,-5.006770647776341,4.214113627339113,12.175117381119628,12.559658306469117,0.7916304682059926,0.08753616097475356,3.0,0,1,0
Mesophytoplankton,1.0,2004,05,North Atlantic Ocean,45.5,-2.5,0.0,90.2104916,3,-1.6799961770093936,1.4257910605694102,12.763460667210774,12.363370443945152,0.8180206847281944,0.0758481221691132,-5.006770647776341,4.214113627339113,12.175117381119628,12.559658306469117,0.7916304682059926,0.08753616097475356,3.0,0,1,0
