PFT,Validation_percentage,year,month,ocean,latitude,longitude,min_depth,max_depth,n,biovolume_size_class,normalized_biovolume_mean,normalized_biovolume_std,equivalent_circular_diameter_mean,normalized_abundance_mean,normalized_abundance_std,QC_3std_dev,QC_min_n_size_bins,QC_R2
Detritus,0.96,2008,08,North Pacific Ocean,23.5,-157.5,2.0,201.0,3,25468270205.310867,0.0020964995408402002,0.0013882325138106354,3650.342449688794,0.00013614282010983105,9.334406694844597e-05,0,0,0
Detritus,0.96,2008,08,North Pacific Ocean,23.5,-157.5,1.0,201.0,3,50950559778.40595,0.0010437434968832333,0.0006290234187073248,4599.565196841983,6.463893955928297e-05,4.373021796166879e-05,0,0,0
Detritus,0.96,2008,08,North Pacific Ocean,23.5,-157.5,1.0,201.0,3,101705212071.36678,0.0004344470800545666,0.00014592533757886347,5791.372894228102,2.3513202295069178e-05,7.949507148832952e-06,0,0,0
Detritus,0.96,2008,08,North Pacific Ocean,23.5,-157.5,2.0,201.0,1,203373568902.34256,0.0004048699977646,,7296.231904209181,1.6391009487423023e-05,,0,0,0
Detritus,0.96,2008,08,North Pacific Ocean,23.5,-157.5,2.0,201.0,1,811277605399.709,0.0002496839575209,,11571.516754514068,1.4021033118977914e-05,,0,0,0
Mesophytoplankton,1.0,2008,08,North Pacific Ocean,23.5,-157.5,1.0,201.0,4,3198238305.1719217,0.015576918497559275,0.0056769709257426144,1827.9770239256288,0.00114028416269815,0.00042234081566062276,0,0,0
Mesophytoplankton,1.0,2008,08,North Pacific Ocean,23.5,-157.5,1.0,201.0,4,6368819972.300732,0.0088660878118656,0.0032431444531851603,2299.7825984209894,0.0006370042871956,0.00023167815827238012,0,0,0
Mesophytoplankton,1.0,2008,08,North Pacific Ocean,23.5,-157.5,1.0,201.0,4,12713151508.920866,0.00291361210992305,0.0015413715855556926,2895.6864471140507,0.00020418560472377695,0.0001257204389134346,0,0,0
Mesophytoplankton,1.0,2008,08,North Pacific Ocean,23.5,-157.5,1.0,201.0,3,25468270205.310867,0.0012016571372659667,0.0013271197836267836,3650.342449688794,7.791375581715093e-05,9.669559248868215e-05,0,0,0
Mesophytoplankton,1.0,2008,08,North Pacific Ocean,23.5,-157.5,1.0,201.0,4,50950559778.40595,0.000897791050752075,0.0007376568646712254,4599.565196841983,5.560304623452958e-05,3.64072386061172e-05,0,0,0
Mesophytoplankton,1.0,2008,08,North Pacific Ocean,23.5,-157.5,1.0,201.0,3,101705212071.36678,0.0007929173321142667,0.0003653256154236881,5791.372894228102,4.009719198917038e-05,1.132967262204819e-05,0,0,0
Rhizaria,1.0,2008,08,North Pacific Ocean,23.5,-157.5,2.0,201.0,2,1596484088.142202,0.0019470814097525,0.0005409215619349187,1450.068963877236,0.0001519364456301,5.663045604541547e-05,0,1,1
Rhizaria,1.0,2008,08,North Pacific Ocean,23.5,-157.5,2.0,201.0,2,3198238305.1719217,0.00057699501427305,0.00026446691463069755,1827.9770239256288,4.285582819611171e-05,2.3737856605821713e-05,0,1,1
Rhizaria,1.0,2008,08,North Pacific Ocean,23.5,-157.5,1.0,201.0,3,6368819972.300732,0.0019792007759761665,0.0012644363174546952,2299.7825984209894,0.00014523453488187116,8.858296149475689e-05,0,1,1
Rhizaria,1.0,2008,08,North Pacific Ocean,23.5,-157.5,1.0,201.0,3,12713151508.920866,0.0014171544137242,0.0011450496807990278,2895.6864471140507,9.297758930913636e-05,6.939556615204476e-05,0,1,1
Rhizaria,1.0,2008,08,North Pacific Ocean,23.5,-157.5,1.0,201.0,3,25468270205.310867,0.0014560414322378333,0.000700279835698985,3650.342449688794,0.00010061628139640737,5.2289297929178595e-05,0,1,1
Rhizaria,1.0,2008,08,North Pacific Ocean,23.5,-157.5,2.0,201.0,2,50950559778.40595,0.00035181854349505,0.00012637106426614196,4599.565196841983,2.0525518380400546e-05,1.9475296991511634e-06,0,1,1
Crustaceans,1.0,2008,08,North Pacific Ocean,24.5,-158.5,2.0,201.0,2,1596484088.142202,0.0032685518521174,0.000636646481851848,1450.068963877236,0.00027234292762065,7.425575551367507e-05,0,1,1
Crustaceans,1.0,2008,08,North Pacific Ocean,24.5,-158.5,2.0,201.0,2,3198238305.1719217,0.0011464676442471,0.00010685075993786481,1827.9770239256288,8.460669345098092e-05,2.3068467386279707e-05,0,1,1
Crustaceans,1.0,2008,08,North Pacific Ocean,24.5,-158.5,2.0,201.0,1,6368819972.300732,0.0006473090602136,,2299.7825984209894,5.60333751211899e-05,,0,1,1
Crustaceans,1.0,2008,08,North Pacific Ocean,24.5,-158.5,2.0,201.0,1,12713151508.920866,0.0002736818959323,,2895.6864471140507,1.7273985479047184e-05,,0,1,1
Crustaceans,1.0,2008,08,North Pacific Ocean,24.5,-158.5,2.0,201.0,2,25468270205.310867,0.00069759753205795,1.189425179084957e-05,3650.3424496887937,5.09312424085864e-05,4.328886327298574e-06,0,1,1
Crustaceans,1.0,2008,08,North Pacific Ocean,24.5,-158.5,2.0,201.0,1,203373568902.34256,0.0002545617232305,,7296.231904209181,1.2689813796714602e-05,,0,1,1
Detritus,0.99,2008,08,North Pacific Ocean,24.5,-158.5,2.0,201.0,2,1596484088.142202,0.07152216927518015,0.028300180592995928,1450.068963877236,0.0059016480986553,0.0021282846545931707,0,0,0
Detritus,0.99,2008,08,North Pacific Ocean,24.5,-158.5,2.0,201.0,2,3198238305.1719217,0.035799090468922,0.032016124743424954,1827.9770239256288,0.0028170262612029,0.002438541288800193,0,0,0
Detritus,0.99,2008,08,North Pacific Ocean,24.5,-158.5,2.0,201.0,2,6368819972.300732,0.0165271598657108,0.0068983578283170624,2299.7825984209894,0.0012175234497465001,0.00047055589168776334,0,0,0
Detritus,0.99,2008,08,North Pacific Ocean,24.5,-158.5,2.0,201.0,2,12713151508.920866,0.0049305134902603,0.0008611314897051707,2895.6864471140507,0.0003739987209012,3.295534102741448e-05,0,0,0
Detritus,0.99,2008,08,North Pacific Ocean,24.5,-158.5,2.0,201.0,2,25468270205.310867,0.0015649806704597499,0.0006893686830489468,3650.3424496887937,8.284474742960247e-05,4.080362529628422e-05,0,0,0
Detritus,0.99,2008,08,North Pacific Ocean,24.5,-158.5,2.0,201.0,2,50950559778.40595,0.0005906224084139,0.0005683589786398527,4599.565196841983,3.249294503134076e-05,2.498685120735948e-05,0,0,0
Detritus,0.99,2008,08,North Pacific Ocean,24.5,-158.5,2.0,201.0,1,101705212071.36678,0.0001956654491545,,5791.372894228102,1.3710371360561452e-05,,0,0,0
Mesophytoplankton,1.0,2008,08,North Pacific Ocean,24.5,-158.5,2.0,201.0,2,3198238305.1719217,0.02268646252079775,0.014864539320699302,1827.9770239256288,0.00161514553769125,0.0009996771180184208,0,1,0
Mesophytoplankton,1.0,2008,08,North Pacific Ocean,24.5,-158.5,2.0,201.0,2,6368819972.300732,0.0139925868332865,0.0096354058444206,2299.7825984209894,0.0010924188684302,0.0007788963754543584,0,1,0
Mesophytoplankton,1.0,2008,08,North Pacific Ocean,24.5,-158.5,2.0,201.0,2,12713151508.920866,0.00190224054856215,0.0017174954237005903,2895.6864471140507,0.0001428095701466708,0.0001286759173159804,0,1,0
Rhizaria,1.0,2008,08,North Pacific Ocean,24.5,-158.5,2.0,201.0,1,3198238305.1719217,0.0062019172387774,,1827.9770239256288,0.0004844091032231,,0,0,0
Rhizaria,1.0,2008,08,North Pacific Ocean,24.5,-158.5,2.0,201.0,1,6368819972.300732,0.0012645416126151,,2299.7825984209894,9.338895853531648e-05,,0,0,0
Rhizaria,1.0,2008,08,North Pacific Ocean,24.5,-158.5,2.0,201.0,1,12713151508.920866,0.001922606540281,,2895.6864471140507,0.0001209178983533,,0,0,0
Rhizaria,1.0,2008,08,North Pacific Ocean,24.5,-158.5,2.0,201.0,1,25468270205.310867,0.0013376687507763,,3650.3424496887937,7.978376255261307e-05,,0,0,0
Rhizaria,1.0,2008,08,North Pacific Ocean,24.5,-158.5,2.0,201.0,1,50950559778.40595,0.0002422849672291,,4599.565196841983,1.4824573102117596e-05,,0,0,0
Rhizaria,1.0,2008,08,North Pacific Ocean,24.5,-158.5,2.0,201.0,1,203373568902.34256,0.0002064980552326,,7296.231904209181,1.2689813796714602e-05,,0,0,0
Carnivorous_gelatinous,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,1,6368819972.300732,0.0004132477422544,,2299.7825984209894,2.596998952572964e-05,,0,1,1
Carnivorous_gelatinous,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,2,12713151508.920866,0.00031879422870370003,0.00010112920171208852,2895.6864471140507,2.0176687926536172e-05,5.432588634451485e-06,0,1,1
Carnivorous_gelatinous,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,2,25468270205.310867,9.632915389903932e-05,3.461098068200265e-05,3650.3424496887937,5.5839687983200615e-06,2.5619391869003757e-06,0,1,1
Carnivorous_gelatinous,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,2,50950559778.40595,0.000115595339269925,9.464815581526522e-05,4599.565196841983,8.623168536264712e-06,7.238549863801131e-06,0,1,1
Carnivorous_gelatinous,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,1,101705212071.36678,0.0001484113055007,,5791.372894228102,6.354395034344372e-06,,0,1,1
Crustaceans,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,3,1596484088.142202,0.0022729604646398,0.0007048431270932509,1450.0689638772358,0.00018016967698636667,6.5861082181628e-05,0,1,1
Crustaceans,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,4,3198238305.1719217,0.00232642925180615,0.0015115083787826328,1827.9770239256288,0.000179959755651219,0.00012283449308977853,0,1,1
Crustaceans,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,4,6368819972.300732,0.00124067938133085,0.0007814974300145671,2299.7825984209894,9.319218761120696e-05,5.549581951024065e-05,0,1,1
Crustaceans,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,2,12713151508.920866,0.00025765012554575,0.00020051114114820676,2895.6864471140507,1.6254468779347884e-05,1.1665045415614352e-05,0,1,1
Crustaceans,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,3,25468270205.310867,0.00020111633249043546,0.0002015056112667966,3650.342449688794,1.44005771278723e-05,1.3493906280322279e-05,0,1,1
Crustaceans,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,2,50950559778.40595,0.0002683045465443,0.00017459109930078646,4599.565196841983,1.5563308435607546e-05,7.140485772591659e-06,0,1,1
Crustaceans,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,1,203373568902.34256,0.0001631222715172,,7296.231904209181,5.881393556454027e-06,,0,1,1
Detritus,0.9744444444444444,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,4,1596484088.142202,0.07543703802788979,0.05445985164457236,1450.068963877236,0.0062016221683443,0.004409029261557963,0,1,0
Detritus,0.9744444444444444,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,4,3198238305.1719217,0.04309764749060365,0.033337649602772045,1827.9770239256288,0.00333359581237655,0.0025800168135889606,0,1,0
Detritus,0.9744444444444444,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,4,6368819972.300732,0.019060850491322126,0.01737109190726878,2299.7825984209894,0.0013894756678430001,0.0012585464609161533,0,1,0
Detritus,0.9744444444444444,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,4,12713151508.920866,0.00703894119511785,0.005421399369596305,2895.6864471140507,0.0004964293140700863,0.00037535112439528704,0,1,0
Detritus,0.9744444444444444,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,3,25468270205.310867,0.0032261952573899664,0.002102273295892464,3650.342449688794,0.0001983105442070703,0.00013086393285760106,0,1,0
Detritus,0.9744444444444444,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,3,50950559778.40595,0.0008821767408727334,0.00040559439222416667,4599.565196841983,5.429408601305099e-05,2.398379858704676e-05,0,1,0
Detritus,0.9744444444444444,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,2,101705212071.36678,0.0001980932566452728,0.00014395991796855903,5791.372894228102,1.1280516602662484e-05,6.966587931814095e-06,0,1,0
Detritus,0.9744444444444444,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,1,203373568902.34256,8.855307756079113e-05,,7296.231904209181,5.881393556454027e-06,,0,1,0
Detritus,0.9744444444444444,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,1,405676930955.3644,0.0003444449001019,,9184.60668727845,1.6385872801301928e-05,,0,1,0
Detritus,0.9744444444444444,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,1,1629969293139.8965,0.0001185794219899,,14601.36979875518,4.752931493396578e-06,,0,1,0
Mesophytoplankton,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,1,1596484088.142202,0.0198954733507856,,1450.068963877236,0.001710060041616,,0,1,0
Mesophytoplankton,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,3,3198238305.1719217,0.008593850245868432,0.002695029443969137,1827.9770239256288,0.0006337413213114666,0.0002109751359629901,0,1,0
Mesophytoplankton,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,4,6368819972.300732,0.009007234265815,0.0035356431031167016,2299.7825984209894,0.0006456809754990249,0.00024612779111081787,0,1,0
Mesophytoplankton,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,4,12713151508.920866,0.00219502012590255,0.0011932548565482687,2895.6864471140507,0.00015312785315620955,7.782945255431222e-05,0,1,0
Mesophytoplankton,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,4,25468270205.310867,0.000629343559626375,0.0007063521235635707,3650.3424496887937,4.264244613994582e-05,4.3876364356212795e-05,0,1,0
Mesophytoplankton,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,2,50950559778.40595,0.00062926424659635,0.0006830846237162902,4599.565196841983,3.442333236117374e-05,3.8769039425621806e-05,0,1,0
Mesophytoplankton,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,3,101705212071.36678,0.00022339659249236664,9.19202702118873e-05,5791.372894228102,1.2416026738696912e-05,5.7911460552938995e-06,0,1,0
Mesophytoplankton,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,2,203373568902.34256,9.762858409901749e-05,6.176949902323473e-06,7296.231904209181,5.940750026267541e-06,8.39427246248621e-08,0,1,0
Rhizaria,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,2,1596484088.142202,0.0057390241502336,0.0032503376466193968,1450.068963877236,0.00044438011062585003,0.00025193255482618913,0,1,1
Rhizaria,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,4,3198238305.1719217,0.0019747291271915,0.0012677365265021602,1827.9770239256288,0.00015831383087343962,9.67807318104347e-05,0,1,1
Rhizaria,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,4,6368819972.300732,0.0008026914175235001,0.0005519092986471078,2299.7825984209894,5.884007090446001e-05,3.520712892778795e-05,0,1,1
Rhizaria,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,4,12713151508.920866,0.000628295761547925,0.0003522521084318067,2895.6864471140507,4.2401966837843296e-05,2.1965203311045083e-05,0,1,1
Rhizaria,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,4,25468270205.310867,0.00045718543286545,0.00016094093282574822,3650.3424496887937,3.0057629379092e-05,1.1064784545977142e-05,0,1,1
Rhizaria,1.0,2008,08,North Pacific Ocean,24.5,-157.5,3.0,201.0,1,50950559778.40595,0.0009966592456347,,4599.565196841983,4.261344528021255e-05,,0,1,1
Rhizaria,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,1,101705212071.36678,0.0002033315367904,,5791.372894228102,9.72398290258836e-06,,0,1,1
Rhizaria,1.0,2008,08,North Pacific Ocean,24.5,-157.5,1.0,201.0,1,203373568902.34256,6.975569004391124e-05,,7296.231904209181,3.000053248040528e-06,,0,1,1
Carnivorous_gelatinous,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,1,6368819972.300732,0.000197466709331,,2299.7825984209894,1.1680247347643496e-05,,0,1,0
Carnivorous_gelatinous,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,1,12713151508.920866,0.0001053472965082,,2895.6864471140507,5.40118516790646e-06,,0,1,0
Carnivorous_gelatinous,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,1,25468270205.310867,7.206726086300939e-05,,3650.3424496887937,4.989316165185454e-06,,0,1,0
Crustaceans,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,3,3198238305.1719217,0.0033243364851625336,0.0009053445584724059,1827.9770239256288,0.0002488923055882,6.435201666032885e-05,0,1,0
Crustaceans,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,3,6368819972.300732,0.0015674753303066,0.0005463756481094295,2299.7825984209894,0.00011634874966413038,3.5386444393866286e-05,0,1,0
Crustaceans,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,2,12713151508.920866,0.00033510275113355,0.00027936579747342996,2895.6864471140507,2.4259724972630525e-05,1.916057314565668e-05,0,1,0
Crustaceans,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,2,25468270205.310867,0.00016171093703803605,0.00011640946095926076,3650.3424496887937,1.009484996670914e-05,6.891602030276117e-06,0,1,0
Crustaceans,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,1,50950559778.40595,0.0002480408624246,,4599.565196841983,1.3905927695173544e-05,,0,1,0
Crustaceans,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,1,101705212071.36678,0.0002677008335667,,5791.372894228102,1.2860770526114629e-05,,0,1,0
Detritus,0.94,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,4,1596484088.142202,0.007913570612770551,0.0025093421453915073,1450.068963877236,0.0006190670235675249,0.00020527940027710725,0,1,0
Detritus,0.94,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,4,3198238305.1719217,0.00564213818267475,0.0027033103036609323,1827.9770239256288,0.0004326854531391,0.0002114922912952033,0,1,0
Detritus,0.94,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,4,6368819972.300732,0.0028505014172638503,0.000808205269718682,2299.7825984209894,0.000209399208243675,6.229335006049124e-05,0,1,0
Detritus,0.94,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,4,12713151508.920866,0.001145920346549425,0.00022021006303093202,2895.6864471140507,7.998008211386644e-05,1.545129973792579e-05,0,1,0
Detritus,0.94,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,3,25468270205.310867,0.0004863020497734333,0.0005752072327057233,3650.342449688794,2.9816766837263475e-05,3.4505204019379735e-05,0,1,0
Detritus,0.94,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,2,50950559778.40595,0.00010359148090657296,2.877519038720562e-05,4599.565196841983,7.02179436358155e-06,3.0696097054481323e-06,0,1,0
Detritus,0.94,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,1,101705212071.36678,8.343022645877794e-05,,5791.372894228102,4.486636696183731e-06,,0,1,0
Mesophytoplankton,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,2,3198238305.1719217,0.00438760846417865,0.00043966580866848065,1827.9770239256288,0.00030309829333535,3.545892447994388e-05,0,1,0
Mesophytoplankton,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,4,6368819972.300732,0.004119547082547624,0.0017967479036704302,2299.7825984209894,0.000289998374568025,0.00012359322276499487,0,1,0
Mesophytoplankton,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,4,12713151508.920866,0.0021270337982323,0.001004285301218395,2895.6864471140507,0.00014481141336876476,7.58776463722253e-05,0,1,0
Mesophytoplankton,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,4,25468270205.310867,0.0005190953459465,0.0004762163898459429,3650.3424496887937,3.357086281245878e-05,2.538520314267651e-05,0,1,0
Mesophytoplankton,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,2,50950559778.40595,0.0004013105743291,4.733269097608924e-05,4599.565196841983,2.9145163452772645e-05,6.9139498538724815e-06,0,1,0
Other_zooplankton,0.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,1,50950559778.40595,0.000436152530315,,4599.565196841983,2.3176546158622576e-05,,0,0,1
Other_zooplankton,0.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,1,101705212071.36678,0.0001021107273227,,5791.372894228102,4.286923508704876e-06,,0,0,1
Other_zooplankton,0.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,1,203373568902.34256,0.0001969567933244,,7296.231904209181,1.1903454615979611e-05,,0,0,1
Other_zooplankton,0.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,1,405676930955.3644,0.000231545203811,,9184.60668727845,1.1054550896330408e-05,,0,0,1
Other_zooplankton,0.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,1,811277605399.709,0.0002826428581628,,11571.516754514068,1.3576445187138603e-05,,0,0,1
Rhizaria,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,1,1596484088.142202,0.0010123634985367,,1450.068963877236,8.803007000801742e-05,,0,1,0
Rhizaria,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,2,3198238305.1719217,0.00086964857644885,0.00038468499067043733,1827.9770239256288,6.502096089959119e-05,2.9477899905639586e-05,0,1,0
Rhizaria,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,3,6368819972.300732,0.0007990908432248334,0.00021038247580979538,2299.7825984209894,5.5036086020319394e-05,1.2564423658451564e-05,0,1,0
Rhizaria,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,3,12713151508.920866,0.00040394034506213337,8.273277564167709e-05,2895.6864471140507,2.3763696098406956e-05,3.898479505114045e-06,0,1,0
Rhizaria,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,3,25468270205.310867,0.00040490043881620004,8.31793158623877e-05,3650.342449688794,2.3509128315259186e-05,5.3669995334472405e-06,0,1,0
Rhizaria,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,2,50950559778.40595,0.0001635590191943,4.004775234255488e-05,4599.565196841983,1.1804216372849905e-05,2.972268656223178e-06,0,1,0
Rhizaria,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,2,101705212071.36678,0.00011095506853799228,4.349296541761523e-05,5791.372894228102,6.530241856796741e-06,2.8900941342745668e-06,0,1,0
Rhizaria,1.0,2008,08,North Pacific Ocean,25.5,-157.5,1.0,201.0,1,203373568902.34256,8.680719024343258e-05,,7296.231904209181,3.967818205326537e-06,,0,1,0
