PFT,Validation_percentage,biomass_mid,range_biomass_bin,ocean,year,month,latitude,longitude,min_depth,max_depth,n,normalized_biomass_mean,normalized_biomass_std,QC_3std_dev,QC_min_n_size_bins,QC_R2
Crustaceans,1.0,0.0001681158566504,0.0001211096971779,North Pacific Ocean,2008,08,24.5,-158.5,2.0,201.0,2,0.00155732141102635,0.0010448406471076361,0,1,1
Crustaceans,1.0,0.0003408275417878,0.0002462995309007,North Pacific Ocean,2008,08,24.5,-158.5,2.0,201.0,2,0.0007171564781780499,0.0002982917669092533,0,1,1
Crustaceans,1.0,0.0006926821282087,0.0005026448096107,North Pacific Ocean,2008,08,24.5,-158.5,2.0,201.0,1,0.0002133558928691,,0,1,1
Crustaceans,1.0,0.0014129461507528,0.0010320911857739,North Pacific Ocean,2008,08,24.5,-158.5,2.0,201.0,2,0.00083023644299485,0.0004533949588548357,0,1,1
Crustaceans,1.0,0.0028780942304602,0.0020798590839583,North Pacific Ocean,2008,08,24.5,-158.5,2.0,201.0,1,0.0003949385842892,,0,1,1
Crustaceans,1.0,0.0241859514203969,0.0174210639945971,North Pacific Ocean,2008,08,24.5,-158.5,2.0,201.0,1,0.000199999622083,,0,1,1
Detritus,0.99,9.723094642062492e-06,7.075152891036358e-06,North Pacific Ocean,2008,08,24.5,-158.5,2.0,201.0,2,0.07938796713975485,0.04096871957358183,0,0,0
Detritus,0.99,1.9684653594912374e-05,1.40241263173338e-05,North Pacific Ocean,2008,08,24.5,-158.5,2.0,201.0,2,0.0296632416534752,0.019947246815673926,0,0,0
Detritus,0.99,4.005862065482949e-05,2.959033661667364e-05,North Pacific Ocean,2008,08,24.5,-158.5,2.0,201.0,2,0.008394644989105901,0.002272890026434916,0,0,0
Detritus,0.99,8.24170470390863e-05,6.0635671359454776e-05,North Pacific Ocean,2008,08,24.5,-158.5,2.0,201.0,2,0.0015765480944906,0.0008638279170157683,0,0,0
Detritus,0.99,0.0001681158566504,0.0001211096971779,North Pacific Ocean,2008,08,24.5,-158.5,2.0,201.0,2,0.0005406153478894,0.0003482935677744925,0,0,0
Mesophytoplankton,1.0,4.005862065482949e-05,2.959033661667364e-05,North Pacific Ocean,2008,08,24.5,-158.5,2.0,201.0,2,0.02983742048757445,0.020395913156627817,0,1,0
Mesophytoplankton,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Pacific Ocean,2008,08,24.5,-158.5,2.0,201.0,2,0.00924376636713535,0.006194250664320003,0,1,0
Mesophytoplankton,1.0,0.0001681158566504,0.0001211096971779,North Pacific Ocean,2008,08,24.5,-158.5,2.0,201.0,2,0.00042684034297095,0.0003231258742004224,0,1,0
Rhizaria,1.0,2.340727180600178e-06,1.7070269538783706e-06,North Pacific Ocean,2008,08,24.5,-158.5,2.0,201.0,1,0.0012341349339189,,0,0,1
Rhizaria,1.0,9.723094642062492e-06,7.075152891036358e-06,North Pacific Ocean,2008,08,24.5,-158.5,2.0,201.0,1,0.0007758994040702,,0,0,1
Rhizaria,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Pacific Ocean,2008,08,24.5,-158.5,2.0,201.0,1,0.0008369939463031,,0,0,1
Rhizaria,1.0,4.005862065482949e-05,2.959033661667364e-05,North Pacific Ocean,2008,08,24.5,-158.5,2.0,201.0,1,0.003235795963803,,0,0,1
Rhizaria,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Pacific Ocean,2008,08,24.5,-158.5,2.0,201.0,1,0.0024238711489306,,0,0,1
Rhizaria,1.0,0.0001681158566504,0.0001211096971779,North Pacific Ocean,2008,08,24.5,-158.5,2.0,201.0,1,0.0007477480371603,,0,0,1
Rhizaria,1.0,0.0003408275417878,0.0002462995309007,North Pacific Ocean,2008,08,24.5,-158.5,2.0,201.0,1,0.0011948334372248,,0,0,1
Rhizaria,1.0,0.0006926821282087,0.0005026448096107,North Pacific Ocean,2008,08,24.5,-158.5,2.0,201.0,1,0.0012994355040511,,0,0,1
Rhizaria,1.0,0.0014129461507528,0.0010320911857739,North Pacific Ocean,2008,08,24.5,-158.5,2.0,201.0,2,0.00057580703976415,0.00020578212837201162,0,0,1
Rhizaria,1.0,0.0028780942304602,0.0020798590839583,North Pacific Ocean,2008,08,24.5,-158.5,2.0,201.0,1,0.0001976183646877,,0,0,1
Rhizaria,1.0,0.0058493055645773,0.0042445487794886,North Pacific Ocean,2008,08,24.5,-158.5,2.0,201.0,1,0.0008960733402286,,0,0,1
Rhizaria,1.0,0.0119091384247751,0.008651464786156,North Pacific Ocean,2008,08,24.5,-158.5,2.0,201.0,1,0.0003055753264436,,0,0,1
Carnivorous_gelatinous,1.0,0.0003408275417878,0.0002462995309007,North Pacific Ocean,2008,08,24.5,-157.5,1.0,201.0,1,0.0003004122303834,,1,1,1
Carnivorous_gelatinous,1.0,0.0006926821282087,0.0005026448096107,North Pacific Ocean,2008,08,24.5,-157.5,1.0,201.0,1,5.187073843744105e-05,,1,1,1
Carnivorous_gelatinous,1.0,0.0014129461507528,0.0010320911857739,North Pacific Ocean,2008,08,24.5,-157.5,1.0,201.0,1,4.909714281737279e-05,,1,1,1
Crustaceans,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Pacific Ocean,2008,08,24.5,-157.5,3.0,201.0,1,0.0034070464907247,,0,1,0
Crustaceans,1.0,0.0001681158566504,0.0001211096971779,North Pacific Ocean,2008,08,24.5,-157.5,1.0,201.0,4,0.0025665700163736253,0.0013082826853869044,0,1,0
Crustaceans,1.0,0.0003408275417878,0.0002462995309007,North Pacific Ocean,2008,08,24.5,-157.5,1.0,201.0,4,0.001765181669092475,0.0010612862846813536,0,1,0
Crustaceans,1.0,0.0006926821282087,0.0005026448096107,North Pacific Ocean,2008,08,24.5,-157.5,1.0,201.0,3,0.00040412831343870003,0.0002483068796969953,0,1,0
Crustaceans,1.0,0.0014129461507528,0.0010320911857739,North Pacific Ocean,2008,08,24.5,-157.5,1.0,201.0,3,0.00024665841987726666,6.279960917842781e-05,0,1,0
Crustaceans,1.0,0.0028780942304602,0.0020798590839583,North Pacific Ocean,2008,08,24.5,-157.5,1.0,201.0,2,0.0003171825045583,4.692120001554188e-05,0,1,0
Crustaceans,1.0,0.0058493055645773,0.0042445487794886,North Pacific Ocean,2008,08,24.5,-157.5,1.0,201.0,1,0.0002342259548011,,0,1,0
Crustaceans,1.0,0.0241859514203969,0.0174210639945971,North Pacific Ocean,2008,08,24.5,-157.5,1.0,201.0,1,0.000128159065875,,0,1,0
Detritus,0.9740909090909091,9.723094642062492e-06,7.075152891036358e-06,North Pacific Ocean,2008,08,24.5,-157.5,1.0,201.0,4,0.08479904402880198,0.06284148724012986,0,1,0
Detritus,0.9740909090909091,1.9684653594912374e-05,1.40241263173338e-05,North Pacific Ocean,2008,08,24.5,-157.5,1.0,201.0,4,0.035628321001594826,0.030096111497594794,0,1,0
Detritus,0.9740909090909091,4.005862065482949e-05,2.959033661667364e-05,North Pacific Ocean,2008,08,24.5,-157.5,1.0,201.0,4,0.01105495798370855,0.008864885446122427,0,1,0
Detritus,0.9740909090909091,8.24170470390863e-05,6.0635671359454776e-05,North Pacific Ocean,2008,08,24.5,-157.5,1.0,201.0,3,0.0036444787963516,0.0022144878371645007,0,1,0
Detritus,0.9740909090909091,0.0001681158566504,0.0001211096971779,North Pacific Ocean,2008,08,24.5,-157.5,1.0,201.0,3,0.0005889611767885334,0.0003979750143082471,0,1,0
Detritus,0.9740909090909091,0.0003408275417878,0.0002462995309007,North Pacific Ocean,2008,08,24.5,-157.5,1.0,201.0,2,0.00010599435197469737,1.3472839861493728e-05,0,1,0
Detritus,0.9740909090909091,0.0006926821282087,0.0005026448096107,North Pacific Ocean,2008,08,24.5,-157.5,1.0,201.0,1,0.0003636383197176,,0,1,0
Detritus,0.9740909090909091,0.0028780942304602,0.0020798590839583,North Pacific Ocean,2008,08,24.5,-157.5,1.0,201.0,1,9.451089264444232e-05,,0,1,0
Mesophytoplankton,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Pacific Ocean,2008,08,24.5,-157.5,1.0,201.0,1,0.0250166514316962,,0,1,0
Mesophytoplankton,1.0,4.005862065482949e-05,2.959033661667364e-05,North Pacific Ocean,2008,08,24.5,-157.5,1.0,201.0,4,0.012496104233000575,0.004198056832930025,0,1,0
Mesophytoplankton,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Pacific Ocean,2008,08,24.5,-157.5,1.0,201.0,4,0.007056789449685,0.002397040819473285,0,1,0
Mesophytoplankton,1.0,0.0001681158566504,0.0001211096971779,North Pacific Ocean,2008,08,24.5,-157.5,1.0,201.0,4,0.0012038829991361001,0.0004536598551248677,0,1,0
Mesophytoplankton,1.0,0.0003408275417878,0.0002462995309007,North Pacific Ocean,2008,08,24.5,-157.5,1.0,201.0,2,0.0001530617418195,4.667297569911619e-05,0,1,0
Mesophytoplankton,1.0,0.0006926821282087,0.0005026448096107,North Pacific Ocean,2008,08,24.5,-157.5,1.0,201.0,1,6.03549511830904e-05,,0,1,0
Rhizaria,1.0,4.772452706370237e-06,3.464069552505488e-06,North Pacific Ocean,2008,08,24.5,-157.5,1.0,201.0,2,0.0026459796637036,0.0025170415796622833,0,1,1
Rhizaria,1.0,9.723094642062492e-06,7.075152891036358e-06,North Pacific Ocean,2008,08,24.5,-157.5,1.0,201.0,2,0.00132771565673255,0.0017134790109933973,0,1,1
Rhizaria,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Pacific Ocean,2008,08,24.5,-157.5,1.0,201.0,2,0.00193526822451415,0.0021835746689603725,0,1,1
Rhizaria,1.0,4.005862065482949e-05,2.959033661667364e-05,North Pacific Ocean,2008,08,24.5,-157.5,1.0,201.0,3,0.0014412918543030334,0.0008670090964405767,0,1,1
Rhizaria,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Pacific Ocean,2008,08,24.5,-157.5,1.0,201.0,3,0.0004584461473256,0.0002834042206176832,0,1,1
Rhizaria,1.0,0.0001681158566504,0.0001211096971779,North Pacific Ocean,2008,08,24.5,-157.5,1.0,201.0,3,0.0004565492779277333,0.00012454867118390754,0,1,1
Rhizaria,1.0,0.0003408275417878,0.0002462995309007,North Pacific Ocean,2008,08,24.5,-157.5,1.0,201.0,3,0.0006775731997362334,0.00013629756053918943,0,1,1
Rhizaria,1.0,0.0006926821282087,0.0005026448096107,North Pacific Ocean,2008,08,24.5,-157.5,1.0,201.0,2,0.00037831926740914995,0.0002400333702583632,0,1,1
Rhizaria,1.0,0.0014129461507528,0.0010320911857739,North Pacific Ocean,2008,08,24.5,-157.5,1.0,201.0,2,0.0001220159883327,2.1097898232239186e-05,0,1,1
Rhizaria,1.0,0.0028780942304602,0.0020798590839583,North Pacific Ocean,2008,08,24.5,-157.5,1.0,201.0,4,0.0002055907702421621,0.00022158720180514514,0,1,1
Rhizaria,1.0,0.0058493055645773,0.0042445487794886,North Pacific Ocean,2008,08,24.5,-157.5,3.0,201.0,1,0.0007491791939618,,0,1,1
Rhizaria,1.0,0.0119091384247751,0.008651464786156,North Pacific Ocean,2008,08,24.5,-157.5,1.0,201.0,1,0.0001139208020992,,0,1,1
Rhizaria,1.0,0.0241859514203969,0.0174210639945971,North Pacific Ocean,2008,08,24.5,-157.5,1.0,201.0,1,5.1262162862208994e-05,,0,1,1
Crustaceans,1.0,0.0001681158566504,0.0001211096971779,North Pacific Ocean,2008,08,25.5,-157.5,1.0,201.0,4,0.0033897960103437498,0.0004848357164856328,0,1,0
Crustaceans,1.0,0.0003408275417878,0.0002462995309007,North Pacific Ocean,2008,08,25.5,-157.5,1.0,201.0,4,0.0018052471463302,0.0010742526389499309,0,1,0
Crustaceans,1.0,0.0006926821282087,0.0005026448096107,North Pacific Ocean,2008,08,25.5,-157.5,1.0,201.0,4,0.0005100941756823,0.0003767153514516591,0,1,0
Crustaceans,1.0,0.0014129461507528,0.0010320911857739,North Pacific Ocean,2008,08,25.5,-157.5,1.0,201.0,2,0.00016818360594675,7.675272826485872e-05,0,1,0
Crustaceans,1.0,0.0028780942304602,0.0020798590839583,North Pacific Ocean,2008,08,25.5,-157.5,1.0,201.0,2,0.0001548959146769496,0.0001260138364341931,0,1,0
Crustaceans,1.0,0.0058493055645773,0.0042445487794886,North Pacific Ocean,2008,08,25.5,-157.5,1.0,201.0,1,0.0002461651283375,,0,1,0
Crustaceans,1.0,0.0119091384247751,0.008651464786156,North Pacific Ocean,2008,08,25.5,-157.5,1.0,201.0,1,0.0001648371769216,,0,1,0
Detritus,0.94,9.723094642062492e-06,7.075152891036358e-06,North Pacific Ocean,2008,08,25.5,-157.5,1.0,201.0,4,0.009446836284598125,0.0032826544429295224,0,1,0
Detritus,0.94,1.9684653594912374e-05,1.40241263173338e-05,North Pacific Ocean,2008,08,25.5,-157.5,1.0,201.0,4,0.00522856849377335,0.0018374296607027879,0,1,0
Detritus,0.94,4.005862065482949e-05,2.959033661667364e-05,North Pacific Ocean,2008,08,25.5,-157.5,1.0,201.0,4,0.001636416463846825,0.000442089752425909,0,1,0
Detritus,0.94,8.24170470390863e-05,6.0635671359454776e-05,North Pacific Ocean,2008,08,25.5,-157.5,1.0,201.0,3,0.0005809149930965334,0.0005992337142545894,0,1,0
Detritus,0.94,0.0001681158566504,0.0001211096971779,North Pacific Ocean,2008,08,25.5,-157.5,1.0,201.0,1,0.0001871787012217,,0,1,0
Mesophytoplankton,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Pacific Ocean,2008,08,25.5,-157.5,1.0,201.0,1,0.0062512600285785,,0,1,0
Mesophytoplankton,1.0,4.005862065482949e-05,2.959033661667364e-05,North Pacific Ocean,2008,08,25.5,-157.5,1.0,201.0,3,0.006749483795637966,0.0015976206962661475,0,1,0
Mesophytoplankton,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Pacific Ocean,2008,08,25.5,-157.5,1.0,201.0,3,0.0041550062007148,0.0011572889900260232,0,1,0
Mesophytoplankton,1.0,0.0001681158566504,0.0001211096971779,North Pacific Ocean,2008,08,25.5,-157.5,1.0,201.0,3,0.0004441257290775667,0.0001513177615316886,0,1,0
Rhizaria,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Pacific Ocean,2008,08,25.5,-157.5,1.0,201.0,1,0.0006425317575147,,0,0,1
Rhizaria,1.0,4.005862065482949e-05,2.959033661667364e-05,North Pacific Ocean,2008,08,25.5,-157.5,1.0,201.0,2,0.0006599481879076,8.87228450040122e-05,0,0,1
Rhizaria,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Pacific Ocean,2008,08,25.5,-157.5,1.0,201.0,2,0.00039374789594165,9.3582382467624e-05,0,0,1
Rhizaria,1.0,0.0001681158566504,0.0001211096971779,North Pacific Ocean,2008,08,25.5,-157.5,1.0,201.0,2,0.00028146685376815,6.250486996134446e-05,0,0,1
Rhizaria,1.0,0.0003408275417878,0.0002462995309007,North Pacific Ocean,2008,08,25.5,-157.5,1.0,201.0,2,0.0005373354014988,8.582280854451307e-05,0,0,1
Rhizaria,1.0,0.0006926821282087,0.0005026448096107,North Pacific Ocean,2008,08,25.5,-157.5,1.0,201.0,3,0.0005985610535883667,8.984762817374938e-05,0,0,1
Rhizaria,1.0,0.0014129461507528,0.0010320911857739,North Pacific Ocean,2008,08,25.5,-157.5,1.0,201.0,2,0.00019220217656990273,0.00014459337938808954,0,0,1
Rhizaria,1.0,0.0028780942304602,0.0020798590839583,North Pacific Ocean,2008,08,25.5,-157.5,1.0,201.0,2,9.384121772177482e-05,6.933907325642681e-06,0,0,1
Rhizaria,1.0,0.0058493055645773,0.0042445487794886,North Pacific Ocean,2008,08,25.5,-157.5,1.0,201.0,1,0.0001073704982256,,0,0,1
Rhizaria,1.0,0.0119091384247751,0.008651464786156,North Pacific Ocean,2008,08,25.5,-157.5,1.0,201.0,1,5.928558727536636e-05,,0,0,1
Rhizaria,1.0,0.0241859514203969,0.0174210639945971,North Pacific Ocean,2008,08,25.5,-157.5,1.0,201.0,1,6.379299410655062e-05,,0,0,1
Crustaceans,1.0,0.0001681158566504,0.0001211096971779,North Pacific Ocean,2008,08,25.5,-156.5,24.0,201.0,1,0.0020814481188406,,0,0,1
Crustaceans,1.0,0.0003408275417878,0.0002462995309007,North Pacific Ocean,2008,08,25.5,-156.5,24.0,201.0,1,0.0006314827472205,,0,0,1
Crustaceans,1.0,0.0006926821282087,0.0005026448096107,North Pacific Ocean,2008,08,25.5,-156.5,24.0,201.0,1,0.0015412183822577,,0,0,1
Crustaceans,1.0,0.0014129461507528,0.0010320911857739,North Pacific Ocean,2008,08,25.5,-156.5,24.0,201.0,1,0.0011500289294231,,0,0,1
Crustaceans,1.0,0.0028780942304602,0.0020798590839583,North Pacific Ocean,2008,08,25.5,-156.5,24.0,201.0,1,0.0012516855620052,,0,0,1
Detritus,0.9499999999999998,9.723094642062492e-06,7.075152891036358e-06,North Pacific Ocean,2008,08,25.5,-156.5,2.0,201.0,2,0.03753913731063715,0.006826971998812717,0,1,0
Detritus,0.9499999999999998,1.9684653594912374e-05,1.40241263173338e-05,North Pacific Ocean,2008,08,25.5,-156.5,2.0,201.0,2,0.0160414150005943,0.0006298326848999698,0,1,0
Detritus,0.9499999999999998,4.005862065482949e-05,2.959033661667364e-05,North Pacific Ocean,2008,08,25.5,-156.5,2.0,201.0,2,0.0037444893995651,0.000466234485528184,0,1,0
Detritus,0.9499999999999998,8.24170470390863e-05,6.0635671359454776e-05,North Pacific Ocean,2008,08,25.5,-156.5,2.0,201.0,1,0.0009836044273104,,0,1,0
Detritus,0.9499999999999998,0.0001681158566504,0.0001211096971779,North Pacific Ocean,2008,08,25.5,-156.5,2.0,201.0,1,0.0005314968736281,,0,1,0
Detritus,0.9499999999999998,0.0003408275417878,0.0002462995309007,North Pacific Ocean,2008,08,25.5,-156.5,2.0,201.0,1,0.0008764696020489,,0,1,0
Mesophytoplankton,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Pacific Ocean,2008,08,25.5,-156.5,24.0,201.0,1,0.0119849937058301,,0,1,0
Mesophytoplankton,1.0,4.005862065482949e-05,2.959033661667364e-05,North Pacific Ocean,2008,08,25.5,-156.5,2.0,201.0,2,0.01130907458908135,0.007245930439076557,0,1,0
Mesophytoplankton,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Pacific Ocean,2008,08,25.5,-156.5,2.0,201.0,2,0.0037305444550407,0.0034507010711267386,0,1,0
Mesophytoplankton,1.0,0.0001681158566504,0.0001211096971779,North Pacific Ocean,2008,08,25.5,-156.5,2.0,201.0,1,0.0024412429849367,,0,1,0
Rhizaria,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Pacific Ocean,2008,08,25.5,-156.5,24.0,201.0,1,0.0020974105506608,,0,1,1
Rhizaria,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Pacific Ocean,2008,08,25.5,-156.5,24.0,201.0,1,0.0005655109520281,,0,1,1
Rhizaria,1.0,0.0006926821282087,0.0005026448096107,North Pacific Ocean,2008,08,25.5,-156.5,24.0,201.0,1,0.0005582497349256,,0,1,1
Rhizaria,1.0,0.0014129461507528,0.0010320911857739,North Pacific Ocean,2008,08,25.5,-156.5,24.0,201.0,1,0.0006751797885817,,0,1,1
Carnivorous_gelatinous,1.0,8.24170470390863e-05,6.0635671359454776e-05,Arctic Ocean,2009,07,70.5,-136.5,2.0,201.0,1,0.0013422544766853,,0,1,0
Carnivorous_gelatinous,1.0,0.0003408275417878,0.0002462995309007,Arctic Ocean,2009,07,70.5,-136.5,2.0,201.0,1,0.0011324013507443,,0,1,0
Carnivorous_gelatinous,1.0,0.0006926821282087,0.0005026448096107,Arctic Ocean,2009,07,70.5,-136.5,2.0,201.0,1,0.0009963192535431,,0,1,0
Crustaceans,1.0,0.0003408275417878,0.0002462995309007,Arctic Ocean,2009,07,70.5,-136.5,2.0,201.0,1,0.0065723366931081,,0,1,1
Crustaceans,1.0,0.0006926821282087,0.0005026448096107,Arctic Ocean,2009,07,70.5,-136.5,2.0,201.0,1,0.0031937509343077,,0,1,1
Crustaceans,1.0,0.0014129461507528,0.0010320911857739,Arctic Ocean,2009,07,70.5,-136.5,1.0,201.0,2,0.00759300944615145,0.0028983206272781815,0,1,1
Crustaceans,1.0,0.0028780942304602,0.0020798590839583,Arctic Ocean,2009,07,70.5,-136.5,1.0,201.0,2,0.00364638941039995,0.0023678627343745287,0,1,1
Crustaceans,1.0,0.0058493055645773,0.0042445487794886,Arctic Ocean,2009,07,70.5,-136.5,1.0,201.0,1,0.0009995381438821,,0,1,1
Detritus,1.0,8.24170470390863e-05,6.0635671359454776e-05,Arctic Ocean,2009,07,70.5,-136.5,2.0,201.0,1,0.0113507237645703,,0,1,0
Detritus,1.0,0.0001681158566504,0.0001211096971779,Arctic Ocean,2009,07,70.5,-136.5,1.0,201.0,2,0.03031565238829955,0.03474027488473617,0,1,0
Detritus,1.0,0.0003408275417878,0.0002462995309007,Arctic Ocean,2009,07,70.5,-136.5,1.0,201.0,2,0.0076667229466332995,0.007502772154702864,0,1,0
Detritus,1.0,0.0006926821282087,0.0005026448096107,Arctic Ocean,2009,07,70.5,-136.5,1.0,201.0,1,0.0010454214294381,,0,1,0
Detritus,1.0,0.0028780942304602,0.0020798590839583,Arctic Ocean,2009,07,70.5,-136.5,1.0,201.0,1,0.0002077085790646,,0,1,0
Filter_feeder_gelatinous,1.0,0.0028780942304602,0.0020798590839583,Arctic Ocean,2009,07,70.5,-136.5,2.0,201.0,1,0.0092701149387356,,0,1,0
Filter_feeder_gelatinous,1.0,0.0058493055645773,0.0042445487794886,Arctic Ocean,2009,07,70.5,-136.5,1.0,201.0,2,0.00899524517166295,0.00379581496190354,0,1,0
Filter_feeder_gelatinous,1.0,0.0119091384247751,0.008651464786156,Arctic Ocean,2009,07,70.5,-136.5,1.0,201.0,2,0.00691582260631065,0.0025986372578343025,0,1,0
Filter_feeder_gelatinous,1.0,0.0241859514203969,0.0174210639945971,Arctic Ocean,2009,07,70.5,-136.5,1.0,201.0,2,0.00242868270778,0.0023798079778330574,0,1,0
Filter_feeder_gelatinous,1.0,0.049246806215375,0.0360489105808891,Arctic Ocean,2009,07,70.5,-136.5,1.0,201.0,1,0.001757547409192,,0,1,0
Filter_feeder_gelatinous,1.0,0.1007549203275781,0.0735967645603802,Arctic Ocean,2009,07,70.5,-136.5,1.0,201.0,1,0.0007113194743049,,0,1,0
Filter_feeder_gelatinous,1.0,0.2046204789541503,0.1465708729015956,Arctic Ocean,2009,07,70.5,-136.5,1.0,201.0,1,0.000196093750445,,0,1,0
Carnivorous_gelatinous,1.0,4.005862065482949e-05,2.959033661667364e-05,Arctic Ocean,2009,07,70.5,-135.5,2.0,201.0,1,0.0004721631653245,,0,0,1
Carnivorous_gelatinous,1.0,8.24170470390863e-05,6.0635671359454776e-05,Arctic Ocean,2009,07,70.5,-135.5,2.0,201.0,1,0.0004326925596351,,0,0,1
Carnivorous_gelatinous,1.0,0.0001681158566504,0.0001211096971779,Arctic Ocean,2009,07,70.5,-135.5,2.0,201.0,1,0.0003928559699478,,0,0,1
Carnivorous_gelatinous,1.0,0.0003408275417878,0.0002462995309007,Arctic Ocean,2009,07,70.5,-135.5,2.0,201.0,1,0.0001348352693591,,0,0,1
Carnivorous_gelatinous,1.0,0.0014129461507528,0.0010320911857739,Arctic Ocean,2009,07,70.5,-135.5,2.0,201.0,1,0.0001392379843833,,0,0,1
Carnivorous_gelatinous,1.0,0.0028780942304602,0.0020798590839583,Arctic Ocean,2009,07,70.5,-135.5,2.0,201.0,1,0.0001326864033155,,0,0,1
Crustaceans,1.0,0.0003408275417878,0.0002462995309007,Arctic Ocean,2009,07,70.5,-135.5,3.0,51.0,2,0.045065770236653396,0.057483339723076315,0,1,0
Crustaceans,1.0,0.0006926821282087,0.0005026448096107,Arctic Ocean,2009,07,70.5,-135.5,2.0,50.0,5,0.01555492283561434,0.00942119533471475,0,1,0
Crustaceans,1.0,0.0014129461507528,0.0010320911857739,Arctic Ocean,2009,07,70.5,-135.5,2.0,50.0,5,0.009030332697570021,0.006545741541557824,0,1,0
Crustaceans,1.0,0.0028780942304602,0.0020798590839583,Arctic Ocean,2009,07,70.5,-135.5,2.0,50.0,4,0.0026586998335897,0.0011325850097114029,0,1,0
Crustaceans,1.0,0.0058493055645773,0.0042445487794886,Arctic Ocean,2009,07,70.5,-135.5,2.0,201.0,2,0.0007484401046227,0.0004969859020371754,0,1,0
Detritus,1.0,9.723094642062492e-06,7.075152891036358e-06,Arctic Ocean,2009,07,70.5,-135.5,2.0,201.0,1,0.0495761365936915,,0,1,0
Detritus,1.0,1.9684653594912374e-05,1.40241263173338e-05,Arctic Ocean,2009,07,70.5,-135.5,2.0,201.0,1,0.0103679454588226,,0,1,0
Detritus,1.0,4.005862065482949e-05,2.959033661667364e-05,Arctic Ocean,2009,07,70.5,-135.5,2.0,201.0,1,0.001894653703602,,0,1,0
Detritus,1.0,8.24170470390863e-05,6.0635671359454776e-05,Arctic Ocean,2009,07,70.5,-135.5,2.0,201.0,2,0.0850467976056187,0.07854090075829295,0,1,0
Detritus,1.0,0.0001681158566504,0.0001211096971779,Arctic Ocean,2009,07,70.5,-135.5,3.0,51.0,5,0.21939964419792252,0.27654177606034475,0,1,0
Detritus,1.0,0.0003408275417878,0.0002462995309007,Arctic Ocean,2009,07,70.5,-135.5,3.0,51.0,5,0.02991744597835202,0.013376144049433084,0,1,0
Detritus,1.0,0.0006926821282087,0.0005026448096107,Arctic Ocean,2009,07,70.5,-135.5,3.0,51.0,4,0.006673458651545325,0.0065818639036505444,0,1,0
Detritus,1.0,0.0014129461507528,0.0010320911857739,Arctic Ocean,2009,07,70.5,-135.5,3.0,51.0,2,0.00374053788238085,0.002157760479995065,0,1,0
